anon_user_id,pool_id,question,options_list,response,answer_result,pool_type,category,show_tag,dna_archetype,favorite_genres,flavor_notes,tv_shows_watched,movies_watched,books_read,trivia_points,longest_streak
fc04de675228bd152e9d470b3ff3e741,vote-tv-which-sitcom-feels-like-home,Which sitcom feels like home?,Friends | Parks & Rec | New Girl | Brooklyn Nine-Nine,Parks & Rec,Voted,vote,TV,,Emotional Sleuth,"Animation | Comedy | Crime | Lifestyle (Home Reno, Food, Travel) | Mystery/Thriller | Rom-com/chick-lit | Documentaries",Heartfelt storytelling | Twist-loving detective | Day-by-day choices,0,0,0,10,0
fc04de675228bd152e9d470b3ff3e741,vote-tv-your-binge-style-is,Your binge style is…,One episode/night | Weekend binge | Background binge | Wait for finale,One episode/night,Voted,vote,TV,,Emotional Sleuth,"Animation | Comedy | Crime | Lifestyle (Home Reno, Food, Travel) | Mystery/Thriller | Rom-com/chick-lit | Documentaries",Heartfelt storytelling | Twist-loving detective | Day-by-day choices,0,0,0,10,0
8c7fff4a8d08fb074772e682e3d65a98,poll-day-59,Which movie would you rewatch right now?,The Dark Knight | Mean Girls | Jurassic Park | The Social Network,Jurassic Park,Voted,vote,Movies,,Sci-Fi Escapist • KC Edition,Action | Animation | Comedy | Crime | Drama | Fantasy | Historical | Mystery/Thriller | Science Fiction | Documentaries | Nonfiction,Dune zealot | Visual epicure | KC Chiefs supporter,5,4,17,40,0
5e3a9524f4567026292a8d61ea017719,870d0559-5063-46c6-aa6c-d4b3969ea87c,What year did 'Friends' premiere?,1992 | 1998 | 1994 | 1996,1994,Correct,trivia,TV,Friends,,,,0,0,0,0,1
5e3a9524f4567026292a8d61ea017719,e7a894b5-669e-4005-951a-a7c1eacdd14d,What year was the movie Titanic released?,1995 | 1997 | 1999 | 2001,1995,Incorrect,trivia,Movies,Titanic,,,,0,0,0,0,1
35a3251fe28e651d8a555698e49d7f5a,poll-day-59,Which movie would you rewatch right now?,The Dark Knight | Mean Girls | Jurassic Park | The Social Network,Mean Girls,Voted,vote,Movies,,,,,0,0,0,0,0
df05030b97ccb94b6fe0ecda63de74de,0446b3ed-c9dc-4ca6-ad73-bbc92b4f6285,This book will be the next big streaming hit:,Daisy Jones & The Six | Where the Crawdads Sing | The Night Circus | The Seven Husbands of Evelyn Hugo,Where the Crawdads Sing,Voted,predict,Books,,Emotion-Hunting Whodunit Fan,Reality | Documentaries | Comedy | Mystery/Thriller | Drama,Emotional range seeker | Intrigue and mystery lover | Social media savvy,29,13,11,1100,1
df05030b97ccb94b6fe0ecda63de74de,17dfdfd8-47c7-4c36-98d4-4fe222596a86,Is the new Dune sequel destined for box office glory?,"Yes, for sure | No, it'll flop","Yes, for sure",Voted,predict,Movies,Dune,Emotion-Hunting Whodunit Fan,Reality | Documentaries | Comedy | Mystery/Thriller | Drama,Emotional range seeker | Intrigue and mystery lover | Social media savvy,29,13,11,1100,1
df05030b97ccb94b6fe0ecda63de74de,1948e90c-e1bb-4e87-ada5-72d53d03865a,Will Taylor Frankie Paul's Season ever air?,Yes | No,No,Voted,predict,movie,,Emotion-Hunting Whodunit Fan,Reality | Documentaries | Comedy | Mystery/Thriller | Drama,Emotional range seeker | Intrigue and mystery lover | Social media savvy,29,13,11,1100,1
df05030b97ccb94b6fe0ecda63de74de,3193f7e5-25ef-442c-9eaf-84d7906651d8,Is the hype for Avatar sequels justified after all these years?,"Yes, totally | No, it's overhyped","No, it's overhyped",Voted,predict,Movies,Avatar,Emotion-Hunting Whodunit Fan,Reality | Documentaries | Comedy | Mystery/Thriller | Drama,Emotional range seeker | Intrigue and mystery lover | Social media savvy,29,13,11,1100,1
df05030b97ccb94b6fe0ecda63de74de,5369b800-6389-4b59-bfb1-5da9f7ba23c5,Will Greta Gerwig's Narnia adaptation redefine the fantasy genre?,"Yes, revolutionary | No, too safe","Yes, revolutionary",Voted,predict,Movies,The Chronicles of Narnia,Emotion-Hunting Whodunit Fan,Reality | Documentaries | Comedy | Mystery/Thriller | Drama,Emotional range seeker | Intrigue and mystery lover | Social media savvy,29,13,11,1100,1
df05030b97ccb94b6fe0ecda63de74de,64a1c95a-b024-4267-921b-d5ba46e9407f,"ABC pulled Taylor Frankie Paul's Bachelorette season. Who steps in next?""",Ilona Maher | Jenn Tran | Kristin Cavallari | Kristin Cavallari ,Kristin Cavallari,Voted,predict,tv,,Emotion-Hunting Whodunit Fan,Reality | Documentaries | Comedy | Mystery/Thriller | Drama,Emotional range seeker | Intrigue and mystery lover | Social media savvy,29,13,11,1100,1
df05030b97ccb94b6fe0ecda63de74de,84541b21-6a17-4e7a-b263-0401cf00924f,Do Xavier and Teri reunite?,Yes | No,Yes,Voted,predict,movie,,Emotion-Hunting Whodunit Fan,Reality | Documentaries | Comedy | Mystery/Thriller | Drama,Emotional range seeker | Intrigue and mystery lover | Social media savvy,29,13,11,1100,1
df05030b97ccb94b6fe0ecda63de74de,a1e451a5-2fe8-4127-b4fd-12baff69f79d,"Will ""Reminders of Him"" be better or worse than ""It Ends With Us""?",Better | Worse,Better,Voted,predict,movie,,Emotion-Hunting Whodunit Fan,Reality | Documentaries | Comedy | Mystery/Thriller | Drama,Emotional range seeker | Intrigue and mystery lover | Social media savvy,29,13,11,1100,1
df05030b97ccb94b6fe0ecda63de74de,d92ac23e-4da2-4732-a7db-58f286d0832f,Pick your favorite superhero team:,Avengers | Justice League | X-Men | Fantastic Four,X-Men,Voted,predict,Movies,,Emotion-Hunting Whodunit Fan,Reality | Documentaries | Comedy | Mystery/Thriller | Drama,Emotional range seeker | Intrigue and mystery lover | Social media savvy,29,13,11,1100,1
df05030b97ccb94b6fe0ecda63de74de,01d3ea6c-354f-4fed-90ff-f16845c940b6,Which book contains the quote: 'Not all those who wander are lost'?,The Hobbit | The Fellowship of the Ring | The Two Towers | The Return of the King,The Fellowship of the Ring,Correct,trivia,Books,The Lord of the Rings,Emotion-Hunting Whodunit Fan,Reality | Documentaries | Comedy | Mystery/Thriller | Drama,Emotional range seeker | Intrigue and mystery lover | Social media savvy,29,13,11,1100,1
df05030b97ccb94b6fe0ecda63de74de,0750bf8a-fc71-4265-a489-b33c7e19407e,What year did 'The Sopranos' premiere?,1997 | 1999 | 2000 | 2001,2000,Incorrect,trivia,TV,The Sopranos,Emotion-Hunting Whodunit Fan,Reality | Documentaries | Comedy | Mystery/Thriller | Drama,Emotional range seeker | Intrigue and mystery lover | Social media savvy,29,13,11,1100,1
df05030b97ccb94b6fe0ecda63de74de,11f28d52-174e-44eb-a1be-907f8b566ffc,What year did 'Dune' first release?,1965 | 1970 | 1960 | 1955,1970,Incorrect,trivia,Books,Dune,Emotion-Hunting Whodunit Fan,Reality | Documentaries | Comedy | Mystery/Thriller | Drama,Emotional range seeker | Intrigue and mystery lover | Social media savvy,29,13,11,1100,1
df05030b97ccb94b6fe0ecda63de74de,16ce981b-204e-4aa8-8b16-46108ea5a1d6,Which sequel came THIRD in the Jurassic Park series?,Jurassic Park III | Jurassic World: Fallen Kingdom | Jurassic World | The Lost World: Jurassic Park,Jurassic World: Fallen Kingdom,Incorrect,trivia,Movies,Jurassic Park,Emotion-Hunting Whodunit Fan,Reality | Documentaries | Comedy | Mystery/Thriller | Drama,Emotional range seeker | Intrigue and mystery lover | Social media savvy,29,13,11,1100,1
df05030b97ccb94b6fe0ecda63de74de,1bbec36e-eae9-439d-86bd-008b019299de,Who wrote the novel '1984'?,Aldous Huxley | Ray Bradbury | George Orwell | J.D. Salinger,George Orwell,Correct,trivia,Books,1984,Emotion-Hunting Whodunit Fan,Reality | Documentaries | Comedy | Mystery/Thriller | Drama,Emotional range seeker | Intrigue and mystery lover | Social media savvy,29,13,11,1100,1
df05030b97ccb94b6fe0ecda63de74de,1c9a961e-d711-4346-becd-f0eb5cb6135a,Who created 'The Wheel of Time' series?,J.R.R. Tolkien | Robert Jordan | Isaac Asimov | George R.R. Martin,Robert Jordan,Correct,trivia,Books,The Wheel of Time,Emotion-Hunting Whodunit Fan,Reality | Documentaries | Comedy | Mystery/Thriller | Drama,Emotional range seeker | Intrigue and mystery lover | Social media savvy,29,13,11,1100,1
df05030b97ccb94b6fe0ecda63de74de,20d1b846-7023-4732-b628-a88a0c392be7,Paradise was created by the same showrunner behind which other hit drama series?,Lost | Succession | This Is Us | The Americans,The Americans,Incorrect,trivia,tv,Paradise,Emotion-Hunting Whodunit Fan,Reality | Documentaries | Comedy | Mystery/Thriller | Drama,Emotional range seeker | Intrigue and mystery lover | Social media savvy,29,13,11,1100,1
df05030b97ccb94b6fe0ecda63de74de,22d8e041-9a36-45e9-9e57-19a15d2cd99c,Who played Rachel Green on 'Friends'?,Courteney Cox | Lisa Kudrow | Jennifer Aniston | Maggie Wheeler,Jennifer Aniston,Correct,trivia,TV,Friends,Emotion-Hunting Whodunit Fan,Reality | Documentaries | Comedy | Mystery/Thriller | Drama,Emotional range seeker | Intrigue and mystery lover | Social media savvy,29,13,11,1100,1
df05030b97ccb94b6fe0ecda63de74de,2470a842-507f-4790-856d-360fead3b085,What year was the album 'Thriller' by Michael Jackson released?,1980 | 1982 | 1984 | 1986,1982,Correct,trivia,Music,Michael Jackson,Emotion-Hunting Whodunit Fan,Reality | Documentaries | Comedy | Mystery/Thriller | Drama,Emotional range seeker | Intrigue and mystery lover | Social media savvy,29,13,11,1100,1
df05030b97ccb94b6fe0ecda63de74de,2a2cfb7c-a253-480d-97f5-cd4e6e59c44a,"In 'Breaking Bad', what does Walter White's alias 'Heisenberg' refer to?",A physicist's principle | A city in Germany | A type of blue crystal | An old movie,A physicist's principle,Correct,trivia,TV,Breaking Bad,Emotion-Hunting Whodunit Fan,Reality | Documentaries | Comedy | Mystery/Thriller | Drama,Emotional range seeker | Intrigue and mystery lover | Social media savvy,29,13,11,1100,1
df05030b97ccb94b6fe0ecda63de74de,2b7b0330-2396-408d-acc2-ee4330298580,"In 'The Office', what is the name of the company Michael Scott manages?",Sabre | Wernham Hogg | Dunder Mifflin | Vance Refrigeration,Dunder Mifflin,Correct,trivia,TV,The Office,Emotion-Hunting Whodunit Fan,Reality | Documentaries | Comedy | Mystery/Thriller | Drama,Emotional range seeker | Intrigue and mystery lover | Social media savvy,29,13,11,1100,1
df05030b97ccb94b6fe0ecda63de74de,2bbb6756-cb1a-4492-aa20-0493d731ff3d,Who is the author of 'The Road'?,Cormac McCarthy | Kurt Vonnegut | Haruki Murakami | Michael Chabon,Kurt Vonnegut,Incorrect,trivia,Books,The Road,Emotion-Hunting Whodunit Fan,Reality | Documentaries | Comedy | Mystery/Thriller | Drama,Emotional range seeker | Intrigue and mystery lover | Social media savvy,29,13,11,1100,1
df05030b97ccb94b6fe0ecda63de74de,34c758b8-3479-4df8-b70b-6b59c8e68488,In what show does the character Sheldon Cooper appear?,The Big Bang Theory | Friends | How I Met Your Mother | Parks and Recreation,The Big Bang Theory,Correct,trivia,TV,The Big Bang Theory,Emotion-Hunting Whodunit Fan,Reality | Documentaries | Comedy | Mystery/Thriller | Drama,Emotional range seeker | Intrigue and mystery lover | Social media savvy,29,13,11,1100,1
df05030b97ccb94b6fe0ecda63de74de,3782f057-6c6a-45aa-b81d-2e088906ce24,Who is the author of the 'Miss Marple' series?,Agatha Christie | Arthur Conan Doyle | Edgar Allan Poe | Dashiell Hammett,Arthur Conan Doyle,Incorrect,trivia,Books,Miss Marple,Emotion-Hunting Whodunit Fan,Reality | Documentaries | Comedy | Mystery/Thriller | Drama,Emotional range seeker | Intrigue and mystery lover | Social media savvy,29,13,11,1100,1
df05030b97ccb94b6fe0ecda63de74de,4263bc1d-b615-4569-94ff-bf7fe86035af,Who played Atticus Finch in the 1962 film adaptation of 'To Kill a Mockingbird'?,Gregory Peck | Cary Grant | James Stewart | Henry Fonda,Gregory Peck,Correct,trivia,Books,To Kill a Mockingbird,Emotion-Hunting Whodunit Fan,Reality | Documentaries | Comedy | Mystery/Thriller | Drama,Emotional range seeker | Intrigue and mystery lover | Social media savvy,29,13,11,1100,1
df05030b97ccb94b6fe0ecda63de74de,43da6a0d-7c88-47d6-a477-681e68b4518b,"Finish the line: 'In the name of the moon, I will _____'",vanquish you | punish you | defeat you | love you,vanquish you,Incorrect,trivia,TV,Sailor Moon,Emotion-Hunting Whodunit Fan,Reality | Documentaries | Comedy | Mystery/Thriller | Drama,Emotional range seeker | Intrigue and mystery lover | Social media savvy,29,13,11,1100,1
df05030b97ccb94b6fe0ecda63de74de,44e5f43b-9c91-4bd2-84aa-1073e0ff3a46,What year did Adele win her first Grammy?,2008 | 2006 | 2012 | 2010,2006,Incorrect,trivia,Music,Adele,Emotion-Hunting Whodunit Fan,Reality | Documentaries | Comedy | Mystery/Thriller | Drama,Emotional range seeker | Intrigue and mystery lover | Social media savvy,29,13,11,1100,1
df05030b97ccb94b6fe0ecda63de74de,4e9526f9-b5e5-410e-bb71-b7d30b290076,"Which of these released first: 'The Matrix', 'Fight Club', 'The Sixth Sense', or 'American Beauty'?",The Sixth Sense | Fight Club | American Beauty | The Matrix,The Sixth Sense,Correct,trivia,Movies,The Matrix,Emotion-Hunting Whodunit Fan,Reality | Documentaries | Comedy | Mystery/Thriller | Drama,Emotional range seeker | Intrigue and mystery lover | Social media savvy,29,13,11,1100,1
df05030b97ccb94b6fe0ecda63de74de,5c50c8ef-c5d6-464f-99eb-3f97c2193925,Who directed the movie Parasite?,Kim Ki-duk | Lee Chang-dong | Bong Joon-ho | Park Chan-wook,Bong Joon-ho,Correct,trivia,Movies,Parasite,Emotion-Hunting Whodunit Fan,Reality | Documentaries | Comedy | Mystery/Thriller | Drama,Emotional range seeker | Intrigue and mystery lover | Social media savvy,29,13,11,1100,1
df05030b97ccb94b6fe0ecda63de74de,5cf9c409-7c80-4683-b556-f1ccc5c8238c,Who played the Joker in 'The Dark Knight'?,Jared Leto | Joaquin Phoenix | Jack Nicholson | Heath Ledger,Heath Ledger,Correct,trivia,Movies,The Dark Knight,Emotion-Hunting Whodunit Fan,Reality | Documentaries | Comedy | Mystery/Thriller | Drama,Emotional range seeker | Intrigue and mystery lover | Social media savvy,29,13,11,1100,1
df05030b97ccb94b6fe0ecda63de74de,5efc6cbb-b4f3-4c53-b0c5-9a51048e2d09,Who wrote 'The Shining'?,Stephen King | Dean Koontz | Anne Rice | Ray Bradbury,Stephen King,Correct,trivia,Books,The Shining,Emotion-Hunting Whodunit Fan,Reality | Documentaries | Comedy | Mystery/Thriller | Drama,Emotional range seeker | Intrigue and mystery lover | Social media savvy,29,13,11,1100,1
df05030b97ccb94b6fe0ecda63de74de,62297fe4-fc0c-4ad1-80fe-32bbb325bac4,Who wrote 'The Handmaid's Tale'?,Margaret Atwood | Alice Munro | Sylvia Plath | Salman Rushdie,Margaret Atwood,Correct,trivia,Books,The Handmaid's Tale,Emotion-Hunting Whodunit Fan,Reality | Documentaries | Comedy | Mystery/Thriller | Drama,Emotional range seeker | Intrigue and mystery lover | Social media savvy,29,13,11,1100,1
df05030b97ccb94b6fe0ecda63de74de,64c6ca58-2019-4437-adba-338778c2ac32,Who created the TV series 'The X-Files'?,David Lynch | J.J. Abrams | Vince Gilligan | Chris Carter,David Lynch,Incorrect,trivia,TV,The X-Files,Emotion-Hunting Whodunit Fan,Reality | Documentaries | Comedy | Mystery/Thriller | Drama,Emotional range seeker | Intrigue and mystery lover | Social media savvy,29,13,11,1100,1
df05030b97ccb94b6fe0ecda63de74de,68140cbe-217d-482e-931a-402a734b5cf2,Who created the TV series Fleabag?,Tina Fey | Phoebe Waller-Bridge | Mindy Kaling | Lena Dunham,Phoebe Waller-Bridge,Correct,trivia,TV,Fleabag,Emotion-Hunting Whodunit Fan,Reality | Documentaries | Comedy | Mystery/Thriller | Drama,Emotional range seeker | Intrigue and mystery lover | Social media savvy,29,13,11,1100,1
df05030b97ccb94b6fe0ecda63de74de,6da10f83-30e8-4354-9d51-c5e1b6de3b25,Who played the character Tyrion Lannister in Game of Thrones?,Peter Dinklage | Kit Harington | Nikolaj Coster-Waldau | Sean Bean,Nikolaj Coster-Waldau,Incorrect,trivia,TV,Game of Thrones,Emotion-Hunting Whodunit Fan,Reality | Documentaries | Comedy | Mystery/Thriller | Drama,Emotional range seeker | Intrigue and mystery lover | Social media savvy,29,13,11,1100,1
df05030b97ccb94b6fe0ecda63de74de,6eb9c383-d20d-48bd-920a-cc7b07752b2b,Who played Ragnar Lothbrok in 'Vikings'?,Travis Fimmel | Alexander Ludwig | Gustaf Skarsgård | Clive Standen,Gustaf Skarsgård,Incorrect,trivia,TV,Vikings,Emotion-Hunting Whodunit Fan,Reality | Documentaries | Comedy | Mystery/Thriller | Drama,Emotional range seeker | Intrigue and mystery lover | Social media savvy,29,13,11,1100,1
df05030b97ccb94b6fe0ecda63de74de,767e258a-47f4-4318-92c6-a166777a8c73,What is the name of Sterling K. Brown's character in Paradise?,Xavier Bradford | Xavier Collins | Cal Collins | Xavier Redmond,Xavier Collins,Correct,trivia,tv,Paradise,Emotion-Hunting Whodunit Fan,Reality | Documentaries | Comedy | Mystery/Thriller | Drama,Emotional range seeker | Intrigue and mystery lover | Social media savvy,29,13,11,1100,1
df05030b97ccb94b6fe0ecda63de74de,7d9cba72-c4b7-4f22-9224-8e8371bcc15b,Who directed the movie adaptation of 'The Hobbit'?,Peter Jackson | Guillermo del Toro | Steven Spielberg | J.J. Abrams,Peter Jackson,Correct,trivia,Books,The Hobbit,Emotion-Hunting Whodunit Fan,Reality | Documentaries | Comedy | Mystery/Thriller | Drama,Emotional range seeker | Intrigue and mystery lover | Social media savvy,29,13,11,1100,1
df05030b97ccb94b6fe0ecda63de74de,8425ade5-8a87-42d8-8332-3d8e29ebe7a3,Who wrote 'The Godfather' novel?,Mario Puzo | John Grisham | Stephen King | F. Scott Fitzgerald,John Grisham,Incorrect,trivia,Books,The Godfather,Emotion-Hunting Whodunit Fan,Reality | Documentaries | Comedy | Mystery/Thriller | Drama,Emotional range seeker | Intrigue and mystery lover | Social media savvy,29,13,11,1100,1
df05030b97ccb94b6fe0ecda63de74de,870d0559-5063-46c6-aa6c-d4b3969ea87c,What year did 'Friends' premiere?,1992 | 1998 | 1994 | 1996,1994,Correct,trivia,TV,Friends,Emotion-Hunting Whodunit Fan,Reality | Documentaries | Comedy | Mystery/Thriller | Drama,Emotional range seeker | Intrigue and mystery lover | Social media savvy,29,13,11,1100,1
df05030b97ccb94b6fe0ecda63de74de,8f7ce21d-0b05-4649-9565-7e36f2327176,What is the real name of the character known as 'The Boy Who Lived'?,Harry Potter | Tom Riddle | Neville Longbottom | Albus Dumbledore,Neville Longbottom,Incorrect,trivia,Books,Harry Potter,Emotion-Hunting Whodunit Fan,Reality | Documentaries | Comedy | Mystery/Thriller | Drama,Emotional range seeker | Intrigue and mystery lover | Social media savvy,29,13,11,1100,1
df05030b97ccb94b6fe0ecda63de74de,a4b1ad79-3f28-4fe5-bace-6bafcd87f78e,Who directed 'Inception'?,Christopher Nolan | Steven Spielberg | Quentin Tarantino | James Cameron,Christopher Nolan,Correct,trivia,Movies,Inception,Emotion-Hunting Whodunit Fan,Reality | Documentaries | Comedy | Mystery/Thriller | Drama,Emotional range seeker | Intrigue and mystery lover | Social media savvy,29,13,11,1100,1
df05030b97ccb94b6fe0ecda63de74de,b50dd223-64fd-4617-843a-667c35886e4a,On Patrol: Live is a revival of which cancelled show?,The First 48 | Live PD | Cops | The Rookie,Cops,Incorrect,trivia,TV,On Patrol: Live,Emotion-Hunting Whodunit Fan,Reality | Documentaries | Comedy | Mystery/Thriller | Drama,Emotional range seeker | Intrigue and mystery lover | Social media savvy,29,13,11,1100,1
df05030b97ccb94b6fe0ecda63de74de,bc9b7779-511c-4ee8-a7ef-582acc7d4a61,What year was 'Moby-Dick' first published?,1851 | 1848 | 1862 | 1855,1848,Incorrect,trivia,Books,Moby-Dick,Emotion-Hunting Whodunit Fan,Reality | Documentaries | Comedy | Mystery/Thriller | Drama,Emotional range seeker | Intrigue and mystery lover | Social media savvy,29,13,11,1100,1
df05030b97ccb94b6fe0ecda63de74de,c405f1ff-b3fb-40e9-8322-c32ad6d5eb37,In which book series would you find the character Daenerys Targaryen?,The Wheel of Time | A Song of Ice and Fire | Percy Jackson & the Olympians | Mistborn,A Song of Ice and Fire,Correct,trivia,Books,Game of Thrones,Emotion-Hunting Whodunit Fan,Reality | Documentaries | Comedy | Mystery/Thriller | Drama,Emotional range seeker | Intrigue and mystery lover | Social media savvy,29,13,11,1100,1
df05030b97ccb94b6fe0ecda63de74de,cba16bb1-1afa-467d-86ea-4691819bb9bb,What year did 'The Lion King' (animated) release?,1995 | 1992 | 1993 | 1994,1994,Correct,trivia,Movies,The Lion King,Emotion-Hunting Whodunit Fan,Reality | Documentaries | Comedy | Mystery/Thriller | Drama,Emotional range seeker | Intrigue and mystery lover | Social media savvy,29,13,11,1100,1
df05030b97ccb94b6fe0ecda63de74de,d712e931-9b9b-487b-81dc-41b7c7da5518,Who won the Grammy for Album of the Year in 2006?,Paul McCartney | Green Day | U2 | Mariah Carey,U2,Correct,trivia,Music,U2,Emotion-Hunting Whodunit Fan,Reality | Documentaries | Comedy | Mystery/Thriller | Drama,Emotional range seeker | Intrigue and mystery lover | Social media savvy,29,13,11,1100,1
df05030b97ccb94b6fe0ecda63de74de,db513506-844e-4f0f-9d2c-08d925ca844c,What is the name of Holden Caulfield's sister in The Catcher in the Rye?,Jane | Phoebe | Sally | Susie,Phoebe,Correct,trivia,Books,The Catcher in the Rye,Emotion-Hunting Whodunit Fan,Reality | Documentaries | Comedy | Mystery/Thriller | Drama,Emotional range seeker | Intrigue and mystery lover | Social media savvy,29,13,11,1100,1
df05030b97ccb94b6fe0ecda63de74de,e206d245-7943-4e3c-af5f-71275aa4b8cc,Finish the lyric from Queen's 'Bohemian Rhapsody': 'Is this the real life? Is this just...',fantasy | illusion | a dream | pretend,fantasy,Correct,trivia,Music,Queen,Emotion-Hunting Whodunit Fan,Reality | Documentaries | Comedy | Mystery/Thriller | Drama,Emotional range seeker | Intrigue and mystery lover | Social media savvy,29,13,11,1100,1
df05030b97ccb94b6fe0ecda63de74de,e280f694-1606-426d-a8e5-c6c5d04c0936,Who won the Oscar for Best Picture in 2008?,Slumdog Millionaire | The Curious Case of Benjamin Button | Milk | Frost/Nixon,Slumdog Millionaire,Correct,trivia,Movies,Slumdog Millionaire,Emotion-Hunting Whodunit Fan,Reality | Documentaries | Comedy | Mystery/Thriller | Drama,Emotional range seeker | Intrigue and mystery lover | Social media savvy,29,13,11,1100,1
df05030b97ccb94b6fe0ecda63de74de,e7a894b5-669e-4005-951a-a7c1eacdd14d,What year was the movie Titanic released?,1995 | 1997 | 1999 | 2001,2001,Incorrect,trivia,Movies,Titanic,Emotion-Hunting Whodunit Fan,Reality | Documentaries | Comedy | Mystery/Thriller | Drama,Emotional range seeker | Intrigue and mystery lover | Social media savvy,29,13,11,1100,1
df05030b97ccb94b6fe0ecda63de74de,f6263313-3267-418f-9dd5-5a7662b5f700,Which actor was originally cast as Marty McFly in 'Back to the Future' before Michael J. Fox?,Matthew Broderick | Tom Hanks | Johnny Depp | Eric Stoltz,Matthew Broderick,Incorrect,trivia,Movies,Back to the Future,Emotion-Hunting Whodunit Fan,Reality | Documentaries | Comedy | Mystery/Thriller | Drama,Emotional range seeker | Intrigue and mystery lover | Social media savvy,29,13,11,1100,1
df05030b97ccb94b6fe0ecda63de74de,f8b864b9-7865-4d0c-8599-1d175f6ecf47,What year was 'The Matrix' released?,1997 | 1998 | 1999 | 2000,1999,Correct,trivia,Movies,The Matrix,Emotion-Hunting Whodunit Fan,Reality | Documentaries | Comedy | Mystery/Thriller | Drama,Emotional range seeker | Intrigue and mystery lover | Social media savvy,29,13,11,1100,1
df05030b97ccb94b6fe0ecda63de74de,ffaec615-860d-4ef2-a56f-900727665b97,Who wrote the 'His Dark Materials' series?,Philip Pullman | C.S. Lewis | Ursula K. Le Guin | J.K. Rowling,Philip Pullman,Correct,trivia,Books,His Dark Materials,Emotion-Hunting Whodunit Fan,Reality | Documentaries | Comedy | Mystery/Thriller | Drama,Emotional range seeker | Intrigue and mystery lover | Social media savvy,29,13,11,1100,1
df05030b97ccb94b6fe0ecda63de74de,1676ad45-59cc-4b4d-a503-2bb93cebb727,"If you're in a true crime mood but Reelz isn't on, where do you go first?",Netflix or Hulu | A podcast | YouTube | I wait — nothing else hits the same,Netflix or Hulu,Voted,vote,TV,Beyond Reelz,Emotion-Hunting Whodunit Fan,Reality | Documentaries | Comedy | Mystery/Thriller | Drama,Emotional range seeker | Intrigue and mystery lover | Social media savvy,29,13,11,1100,1
df05030b97ccb94b6fe0ecda63de74de,17a72125-a16f-4c2c-b02d-45f80d368021,Which '90s sitcom do you rewatch the most?,Friends | Seinfeld | The Fresh Prince of Bel-Air | Frasier,Friends,Voted,vote,TV,,Emotion-Hunting Whodunit Fan,Reality | Documentaries | Comedy | Mystery/Thriller | Drama,Emotional range seeker | Intrigue and mystery lover | Social media savvy,29,13,11,1100,1
df05030b97ccb94b6fe0ecda63de74de,247d944d-0dbb-4155-889d-5246bbde1a36,Which adaptation did the most justice to the book?,The Lord of the Rings | Harry Potter | The Hunger Games | The Great Gatsby,The Hunger Games,Voted,vote,Movies,,Emotion-Hunting Whodunit Fan,Reality | Documentaries | Comedy | Mystery/Thriller | Drama,Emotional range seeker | Intrigue and mystery lover | Social media savvy,29,13,11,1100,1
df05030b97ccb94b6fe0ecda63de74de,3620462a-83d2-4062-b8cd-e8cc96749142,Which TV series ending left you most satisfied?,Breaking Bad | The Office | Friends | Game of Thrones,Breaking Bad,Voted,vote,TV,,Emotion-Hunting Whodunit Fan,Reality | Documentaries | Comedy | Mystery/Thriller | Drama,Emotional range seeker | Intrigue and mystery lover | Social media savvy,29,13,11,1100,1
df05030b97ccb94b6fe0ecda63de74de,44f41964-c547-4deb-89b1-83d06c800143,The Price of Fame asks what celebrity costs. Do you think fame is worth it?,Yes — the upsides are real | Only for certain people | No — it looks like a trap | Depends entirely on the kind of fame,Depends entirely on the kind of fame,Voted,vote,TV,Fame & celebrity,Emotion-Hunting Whodunit Fan,Reality | Documentaries | Comedy | Mystery/Thriller | Drama,Emotional range seeker | Intrigue and mystery lover | Social media savvy,29,13,11,1100,1
df05030b97ccb94b6fe0ecda63de74de,4eff8b09-538b-48c9-a42c-6f6df9634e06,Which is the ultimate comfort show?,The Office | Parks and Recreation | Gilmore Girls | Brooklyn Nine-Nine,The Office,Voted,vote,TV,,Emotion-Hunting Whodunit Fan,Reality | Documentaries | Comedy | Mystery/Thriller | Drama,Emotional range seeker | Intrigue and mystery lover | Social media savvy,29,13,11,1100,1
df05030b97ccb94b6fe0ecda63de74de,55bb8cf5-bb34-432b-8dc4-bb1b6f143436,Which TV character would make the best roommate?,Monica Geller | Sheldon Cooper | Leslie Knope | Dwight Schrute,Monica Geller,Voted,vote,TV,,Emotion-Hunting Whodunit Fan,Reality | Documentaries | Comedy | Mystery/Thriller | Drama,Emotional range seeker | Intrigue and mystery lover | Social media savvy,29,13,11,1100,1
df05030b97ccb94b6fe0ecda63de74de,5b569475-1aef-47a9-b483-1e386a5561c8,How would you describe yourself as a true crime viewer?,"Casual — I watch when it's on | Dedicated — I seek it out | Obsessed — it's my main thing | I've tried to cut back, honestly",Casual — I watch when it's on,Voted,vote,TV,Who you are,Emotion-Hunting Whodunit Fan,Reality | Documentaries | Comedy | Mystery/Thriller | Drama,Emotional range seeker | Intrigue and mystery lover | Social media savvy,29,13,11,1100,1
